listing_id,district,price_pen,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,urbanization,photos_count
147616344,la-molina,630000.0,0.0,195.0,5,3,1,C. Oviedo Cdra. 1,La Capilla,1
147376404,la-molina,290700.0,0.0,110.0,2,2,0,Castilla la Vieja  al 100,La Molina,1
148699157,la-molina,509365.0,250.0,115.0,3,3,1,Calle Máncora al 200,El Sol De La Molina Et.1,1
149470750,la-molina,378000.0,0.0,94.0,2,2,0,Jiron Segovia  100,La Capilla,1
147210598,la-molina,522000.0,175.0,96.0,3,2,1,"Alameda del Corregidor 15, 2, Urb Sirius, La Molina",Sirius,1
149140980,la-molina,653100.0,0.0,273.0,3,3,1,RIO LA Plata 200 alt Cdra 20 av. Los Fresnos,Las Praderas De La Molina,1
146845608,la-molina,620000.0,1.0,104.0,3,2,1,Jirón los cerezos,Residencial Monterrico,1
149315166,la-molina,682570.0,0.0,121.0,3,3,2,Avenida los Fresnos,El Remanso,1
147528103,la-molina,533800.0,0.0,110.0,3,2,2,Cruz de tenerife,La Capilla,1
4561220,la-molina,570000.0,100.0,104.0,3,2,1,Calle Los Bambues  440,Sirius,1
149330993,la-molina,1683000.0,800.0,296.0,3,3,2,Jr. El Mastil al 200,El Mastil De La Laguna,1
149233147,la-molina,661200.0,0.0,162.0,3,2,1,Chimues 104,La Molina,1
148825998,la-molina,931500.0,360.0,220.0,3,2,2,Calle LOS ISHPINGOS 197 - 301,El Remanso,1
149161547,la-molina,660000.0,255.0,127.0,3,3,1,Paralela a la Cuadra 6 de Av. Las Lomas de la Molina Vi,Las Lomas De La Molina Vieja E Ii,1
146940355,la-molina,450000.0,0.0,95.0,2,2,1,Calle Rio Ganges 105,La Pradera,1
149312371,la-molina,550000.0,200.0,98.0,3,3,1,Alameda del Corregidor 1575,Sirius,1
149737557,la-molina,619500.0,0.0,100.0,2,2,2,Av. la Molina,La Molina,1
148672711,la-molina,730000.0,170.0,120.0,3,2,2,Av. los Fresnos 150,El Remanso,1
148771706,la-molina,525000.0,250.0,110.0,3,2,1,muy cerca a parque,Las Lomas De La Molina Vieja,1
149730433,la-molina,493000.0,0.0,116.0,3,2,1,Aprovisa,Aprovisa,1
147022130,la-molina,671000.0,70.0,119.0,3,2,1,"CERCA COLEGIO ALTAIR, WONG, PLAZA VEA",Sirius,1
148574859,la-molina,867500.0,450.0,158.0,3,2,2,LOS ALBARICOQUES,La Molina,1
149731817,la-molina,638250.0,260.0,128.0,3,2,1,Cerca del Colegio Altair,Sirius,1
148814983,la-molina,534750.0,180.0,105.0,3,2,1,Av. Javier Prado Este,Covima,1
148709481,la-molina,391950.0,80.0,96.0,3,2,0,Portada del Sol,Portada Del Sol Etapa I,1
148623345,la-molina,586500.0,0.0,135.0,5,4,0,Calle Andalucia,La Molina,1
148091915,la-molina,499150.0,0.0,91.0,3,3,1,Avenida Alameda del Corregidor 1575	 al 1500,Sirius,10
149661594,la-molina,2940000.0,1465.0,475.0,10,7,3,Cerros DE Camacho al 200,Camacho,10
149403376,la-molina,689500.0,0.0,130.0,3,3,1,Jirón los Geofisicos,Los Ingenieros,9
149614107,la-molina,899500.0,630.0,193.0,3,3,2,Jr. los Tulipanes,Sirius,1
149653629,la-molina,465750.0,0.0,106.0,3,2,1,Calle Marcahuasi 174,Portada Del Sol Etapa Iii,1
149580974,la-molina,2940000.0,1500.0,525.0,4,7,4,Avenida Circunvalación del Golf Los Inkas 1047,Golf Los Inkas,1
148327220,la-molina,707700.0,170.0,120.0,3,3,2,Av LOS FRESNOS 150 - 201,El Remanso,1
149645389,la-molina,419700.0,150.0,107.0,4,3,1,Río Indo,Las Praderas De La Molina,1
149451865,la-molina,646000.0,0.0,102.0,3,3,1,Calle Vegas del Condado,Las Lomas De La Molina Vieja,1
145157539,la-molina,994700.0,400.0,181.0,3,3,2,Los castaños,El Remanso,1
147592157,la-molina,647500.0,0.0,170.0,3,2,0,Jr. Cuba al 200,Santa Patricia,1
148481402,la-molina,548550.0,120.0,108.0,3,2,1,detras de Facultad de ingenieria de la Univ San Martin,Santa Patricia Etapa Ii,1
149315489,la-molina,646000.0,250.0,116.0,3,3,0,La Libertad,La Molina,1
146495860,la-molina,2257000.0,0.0,431.0,4,4,2,"Prolongación Islas Vírgenes  al 100, La Portada de La Planicie",Portada De La Planicie,1
148847231,la-molina,897800.0,0.0,196.0,3,3,1,Los Aromos 644,La Molina,1
145624692,la-molina,370000.0,0.0,110.0,3,3,0,AV FLORA TRISTAN 333 LA MOLINA,Santa Patricia,1
149513869,la-molina,500250.0,60.0,123.0,3,2,0,Calle la Cordillera 565,La Ensenada,1
65737336,la-molina,225000.0,10.0,41.0,1,1,1,Pasaje Los Condes 1500,La Molina,1
148607654,la-molina,882555.0,500.0,187.0,2,3,2,Manuel Prado Ugarteche 518,La Estancia,1
147834596,la-molina,2082000.0,0.0,510.0,4,6,3,La Molina,La Molina,1
149452694,la-molina,552000.0,110.0,98.0,3,2,1,Calle Montevideo,Santa Patricia I-etapa,1
3780065,la-molina,843200.0,250.0,214.0,3,3,1,"Calle los  Granados No 2xx,  La molina",Molina Vieja,1
149628896,la-molina,617400.0,0.0,91.0,3,2,1,Jr. José Antonio 255,La Molina,1
149257055,la-molina,493000.0,175.0,90.0,3,3,1,Av. Alameda Del Corregidor al 1500,Sirius,1
149674291,la-molina,890000.0,0.0,176.0,4,3,2,El Remanso,El Remanso,1
149179540,la-molina,890960.0,0.0,131.0,3,2,2,Av. Los Fresnos,El Remanso,1
147077472,la-molina,1003000.0,350.0,181.0,3,3,2,LOS Cipreses  al 100,El Remanso,1
146767645,la-molina,2432000.0,100.0,640.0,4,3,2,"Calle El Mastil 5, Dpto 1, La Molina",La Molina,1
148448852,la-molina,385000.0,0.0,100.0,3,2,0,Venta De Departamento en La Molina en Avenida Separadora,La Molina,1
145843461,la-molina,730329.0,100.0,230.0,4,3,1,Jr. Segovia,La Molina,10
146767732,la-molina,640000.0,130.0,92.0,3,2,1,"Jiron Jose Antonio 2, La Molina",La Molina,10
148230086,la-molina,402000.0,0.0,82.0,3,2,1,"Jr. Machu Picchu 295, La Molina",Portada Del Sol Etapa Ii,10
149859018,la-molina,604000.0,320.0,95.0,2,2,2,Av LA Molina  al 3300,Las Lagunas,1
149539729,la-molina,1072000.0,0.0,197.0,2,1,4,"Avenida La Laguna Grande N 1, Urb, Las Lagunas, La Molina",Las Lagunas,1
149357767,la-molina,670000.0,0.0,136.0,3,2,1,Calle Valparaíso 110,La Molina,1
148851164,la-molina,690781.0,200.0,250.0,3,4,0,Los Huertos de La Molina 1,Los Huertos De La Molina,1
146767629,la-molina,1912500.0,400.0,220.0,3,3,2,"Calle Los Tulipanes, La Molina",La Molina,1
149380412,la-molina,1718000.0,800.0,300.0,3,4,2,El Mástil 200,Las Lagunas,1
146767632,la-molina,2400000.0,450.0,640.0,4,4,2,"Calle El Mastil, Urb Las Lagunas de La Molina, La Molina",La Molina,1
149826738,la-molina,610000.0,0.0,188.0,3,2,2,Antunez de Mayolo  al 300,La Fontana,1
147210657,la-molina,831900.0,50.0,296.0,4,3,0,LA VERTIENTE,Ensenada,1
146768692,la-molina,1350500.0,420.0,288.0,3,2,0,"Av Laguna Grande, Urbanizacion Las Lagunas De La Molina, La Molina",Las Lagunas De La Molina,1
146767625,la-molina,525000.0,110.0,92.0,3,3,1,"Jr. José Antonio 2, La Molina",La Molina,1
145885915,la-molina,572360.0,0.0,83.0,3,2,1,Jr. Tacna 180,La Molina,1
147781258,la-molina,364000.0,0.0,85.0,3,2,0,Jirón Huaca de la Luna La Molina,La Molina,1
148229728,la-molina,342720.0,0.0,96.0,3,2,0,Calla Galileo Galilei 111 La Molina,La Molina,1
91416266,la-molina,265500.0,1.0,98.0,3,2,0,JIRON. LURIN,Las Laderas De La Molina,1
149066318,la-molina,670000.0,140.0,158.0,3,3,1,Calle Los Biólogos 160,La Molina,1
4311566,la-molina,1830000.0,1184.0,300.0,3,3,3,CERROS DE CAMACHO,La Molina,1
148131733,la-molina,752100.0,50.0,135.0,3,3,2,Jirón Libertad,Santa Patricia Etapa Ii,1
146768025,la-molina,597600.0,1.0,142.0,3,2,1,"Calle Jose de la Torre Ugarte 1, La Molina",La Molina,1
149276715,la-molina,29071836.0,0.0,114.0,3,2,1,"Calle Centenario N 1, Piso 4, La Molina.",La Molina,1
149318773,la-molina,380254.0,80.0,84.0,3,2,0,Colmenares  - La Molina al 100,Las Colinas De La Molina,1
148547393,la-molina,373000.0,0.0,85.0,3,2,1,"C. Vilcabamba, La Molina",La Molina,1
146768068,la-molina,635040.0,250.0,107.0,3,2,1,"Calle Texcoco, Rinconada del Lago, La Molina",La Molina,1
148521388,la-molina,740395.0,0.0,162.0,4,2,1,Av. Rinconada del Lago,Rinconada Del Lago Etapa Ii,1
144101332,la-molina,799500.0,200.0,175.0,4,2,0,calle los higos 157,La Molina,1
149645929,la-molina,293000.0,0.0,91.0,2,1,0,AV. Separadora Industrial  Urb. Covima - LA Molina,La Molina,1
147407002,la-molina,2700000.0,850.0,424.0,4,3,2,av. Raul Ferrero y Ugarteche La Molina,La Molina,1
149151788,la-molina,503200.0,80.0,104.0,2,2,0,Ishpingos al 200,La Molina,10
145080459,la-molina,480000.0,0.0,227.0,3,2,0,Calle Rio Danubio Urb. Las Praderas,La Molina,10
149173776,la-molina,1088000.0,0.0,255.0,4,4,4,"Calle Los Escribanos N 1, Piso 2, La Molina.",La Molina,10
149812739,la-molina,1017360.0,0.0,160.0,3,2,1,"Ca. Los Robles , La Molina , Perú",La Molina,1
147285819,la-molina,1020000.0,415.0,202.0,3,2,2,Av Manuel Prado Ugarteche,La Estancia,1
149334775,la-molina,527000.0,140.0,120.0,4,2,1,Miami 10,El Sol De La Molina Et.1,1
148788317,la-molina,1842500.0,0.0,270.0,4,2,4,"Avenida Laguna Grande N 1, Urb. Las Terrazas De La Laguna, La Molina",Las Terrazas De La Laguna,1
147224611,la-molina,800000.0,450.0,157.0,3,2,2,CALLE LOS ALBARICOQUES 363,Camacho,1
149703524,la-molina,420000.0,100.0,116.0,3,2,1,Calle Paseo de los Condes 180,Las Lomas De La Molina Vieja,1
147754843,la-molina,1069500.0,200.0,242.0,3,4,2,Alameda del Corregidor,La Molina,1
148629619,la-molina,502500.0,230.0,84.0,3,2,1,Los Mochicas  al 100,Alameda De Los Corregidores,1
144944353,la-molina,904800.0,0.0,259.0,3,3,1,"Calle Santa Margarita 114, Lima, Perú, La Molina, Lima",La Molina,1
142999142,la-molina,1411200.0,430.0,230.0,3,2,2,JIRON EL MASTIL,Las Lagunas De La Molina,10
142772530,la-molina,887750.0,225.0,354.0,3,3,2,Los Saucos 149,El Remanso,8
147668130,la-molina,2680000.0,1800.0,400.0,4,2,2,Av Manuel Prado Ugarteche al 400,Rinconada Baja,10
4386708,la-molina,782000.0,300.0,152.0,3,2,2,LOS ALBARICOQUES,Residencial Monterrico,1
148119264,la-molina,1070000.0,200.0,241.0,3,3,2,Avenida Alameda del Corregidor al 1200,La Molina,1
149611317,la-molina,667260.0,200.0,126.0,2,2,1,Jirón CEDRONES 220 - 201,Sirius,1
149850109,la-molina,459000.0,0.0,107.0,3,3,1,Huaca Del Sol 359,La Molina,1
146767682,la-molina,1419850.0,420.0,237.0,4,3,2,Av. El Golf De Los Incas 1,La Molina,1
148597513,la-molina,569500.0,400.0,99.0,3,2,2,calle Los Bananos N°140 Dpto .20X,Los Cactus,1
148955329,la-molina,536000.0,0.0,93.0,2,1,0,Los Aromos 531,El Remanso,1
147556788,la-molina,656250.0,0.0,180.0,3,2,1,Altura Lima Cdra. 18 - SOL DE LA Molina,La Molina,1
146768040,la-molina,786900.0,200.0,199.0,3,2,1,Calle LAS Poncianas S/N,La Molina Vieja,1
149228377,la-molina,612000.0,300.0,106.0,2,2,1,Av. La Molina al 3300,El Mastil De La Laguna,1
149050472,la-molina,586250.0,0.0,120.0,4,4,2,"Avenida Raul Ferrero N 2, Piso 3,  Urb. La Estancia, La Molina",La Estancia,1
147429303,la-molina,684000.0,350.0,108.0,3,3,1,COLEGIO ALTAIR,La Molina,1
149862995,la-molina,534405.0,0.0,107.0,3,2,0,"Calle LAS Palmas  104, Urb. LA Capilla",La Capilla,1
149159849,la-molina,479400.0,100.0,86.0,3,1,1,Programa de Vivienda Las Viñas de La Molina II Ca. La Península,La Molina,1
4545470,la-molina,420900.0,0.0,84.0,3,2,0,Rio Sena,La Pradera,1
147694185,la-molina,1421250.0,0.0,282.0,6,6,2,Calle Teruel 145,La Capilla,1
148210635,la-molina,556800.0,250.0,92.0,2,2,1,Av LA ARBOLEDA xxx - 2xx,Remanso,1
149147283,la-molina,470000.0,0.0,121.0,3,2,1,Chavin,La Molina,1
149232937,la-molina,355000.0,200.0,90.0,4,3,0,LA MOLINA-MAYORAZGO-CERCA CONSTRUCTORES-DPTO. 4to. PISO-4D-3 BAÑOS- VISTA CALLE- 95 MIL $,Mayorazgo,1
149608673,la-molina,574600.0,120.0,102.0,3,2,1,Jr. de Los Conquistadores,Las Lomas De La Molina Vieja,1
149580038,la-molina,600000.0,100.0,208.0,4,2,2,Río Don 178,Las Praderas De La Molina,1
149730420,la-molina,641000.0,100.0,157.0,3,3,1,Valencia,La Capilla,1
147053511,la-molina,582960.0,200.0,110.0,3,2,2,muy cerca a parque,Las Lomas De La Molina Vieja,1
149727262,la-molina,677400.0,200.0,91.0,3,1,1,Secoyas  al 100,La Molina,1
149854636,la-molina,840000.0,200.0,202.0,3,2,1,Calle Las Mohenas 154,La Molina,1
149847777,la-molina,1870000.0,600.0,237.0,3,2,2,Alameda del Corregidor,La Molina,1
146767197,la-molina,972500.0,350.0,140.0,3,1,2,Av Raúl Ferrero 2,La Molina,9
146767616,la-molina,1293750.0,260.0,300.0,3,2,2,"Calle Las Cedrelas 1, La Molina",La Molina,9
146377688,la-molina,485750.0,0.0,164.0,3,3,1,Calle Huaca Media Luna,Portada Del Sol Etapa Iii,10
149176874,la-molina,379350.0,0.0,94.0,2,2,0,Calle Río Cauca 156,La Pradera,1
148207383,la-molina,537600.0,0.0,145.0,3,2,0,"Jr. Cusco 199, La Molina 15024",La Molina,1
148920716,la-molina,306000.0,20.0,68.0,2,1,0,Madre de Dios,Santa Patricia Etapa Ii,1
147146236,la-molina,570000.0,0.0,101.0,3,2,0,Jr. Valladolid 175,La Capilla,1
148514869,la-molina,459000.0,0.0,97.0,3,2,1,Calle Santa Cruz de Tenerife 256,La Capilla,1
147556571,la-molina,403300.0,0.0,68.0,2,2,0,Altura Corregidor CON Fresnos - Portada DEL SOL,La Molina,1
145103283,la-molina,918480.0,250.0,210.0,4,3,2,AV EL CORREGIDOR 1418,Sirius,1
146767407,la-molina,408000.0,150.0,63.0,3,2,1,Jirón Los Incas 1,La Molina,1
149871592,la-molina,552000.0,50.0,88.0,3,2,0,CALLE SAN MARTIN  290,Santa Patricia Ii-etapa,1
149870673,la-molina,1350.0,0.0,50.0,1,1,0,Santa Cruz De Tenerife 368,La Capilla,1
149898942,la-molina,490000.0,100.0,140.0,2,2,0,Calle Sta Margarita,La Molina,1
147726733,la-molina,1260250.0,0.0,146.0,4,3,2,"Calle Los Lúcumos, La Molina",Residencial Monterrico,1
149562291,la-molina,725000.0,170.0,120.0,3,2,2,Avenida Los Fresnos 150 La Molina,La Molina,1
149773328,la-molina,593300.0,0.0,99.0,3,3,1,calle Leon 185,La Molina,1
146767103,la-molina,1828300.0,1.0,170.0,3,3,2,Tahiti 1,La Molina,1
149751169,la-molina,414000.0,100.0,92.0,3,2,1,Calle Colmenares,La Molina,1
148799519,la-molina,928000.0,350.0,123.0,3,3,2,"Av. Javier Prado, Surco  al 200",La Fontana,1
148549904,la-molina,465000.0,130.0,110.0,3,2,1,LAS LOMAS -DUPLEX-3 DORM.- MAS AMPLIA TERRAZA- FINOS ACABADOS-PARKE GRANDE- OPC: COCHERA- 135 MIL $,Las Lomas De La Molina Vieja,1
147557337,la-molina,646000.0,0.0,165.0,3,2,1,SOL DE LA Molina  2DA  Etapa,La Molina,1
149574172,la-molina,446000.0,100.0,97.0,3,3,1,Jr. Valladolid 450,La Capilla,1
146626540,la-molina,811200.0,400.0,157.0,3,2,2,Calle Los Albaricoques xxx,Residencial Monterrico,1
146768423,la-molina,1184000.0,500.0,178.0,3,2,2,"Alcanfores 1, Urb El Remanso, La Molina",La Molina,1
149360065,la-molina,561000.0,390.0,67.0,2,1,2,La Molina,La Molina,1
63610809,la-molina,703000.0,80.0,130.0,3,3,1,Dirección no informada,La Capilla,1
148383948,la-molina,493000.0,0.0,151.0,6,3,0,calle colmenares 232,La Molina,1
147557805,la-molina,652750.0,0.0,171.0,3,2,0,"Altura de Cuadra 4 de Av. Flora Tristan, Ovalo Cáceres",La Molina,1
144702566,la-molina,2812000.0,0.0,396.0,3,4,2,Calle Los Castaños,El Remanso,7
146767094,la-molina,758550.0,350.0,120.0,3,2,2,Av Raul Ferrero 2,La Molina,7
145252303,la-molina,1229085.0,0.0,151.0,3,3,0,las lagunas,Las Lagunas,9
148932913,la-molina,986000.0,0.0,142.0,3,5,2,Urb El sol de La Molina III Etapa Jr. Samoa,La Molina,1
146411737,la-molina,918000.0,190.0,214.0,3,2,2,"LOS TULIPANES , La Molina",La Molina,1
146767233,la-molina,1205900.0,350.0,177.0,3,1,1,Tahiti 1,La Molina,1
149525478,la-molina,669000.0,350.0,126.0,2,2,1,jr Los Cedros,Sirius,1
149351743,la-molina,572880.0,0.0,101.0,4,4,1,Avenida Corregidor al 2100,Alameda De Los Corregidores,1
147612412,la-molina,908000.0,0.0,135.0,4,4,1,Jr. Santiago Antúnez de Mayolo 122,La Molina,1
147556819,la-molina,971250.0,0.0,230.0,5,5,1,Altura DE  Cdra.24 DEL Corregidor - Urb. LA Capilla,La Molina,1
146746251,la-molina,518000.0,60.0,116.0,3,3,1,Calle río. Mapocho 178,Las Praderas De La Molina,1
145932090,la-molina,608400.0,270.0,107.0,2,2,1,av la molina,El Mastil De La Laguna,1
146735168,la-molina,982395.0,0.0,172.0,3,3,1,Ca Los Cedrones,La Molina,1
148825617,la-molina,589000.0,0.0,200.0,4,4,1,Segovia,La Molina,1
147060294,la-molina,500000.0,170.0,102.0,3,2,1,"FRUTICULTORES, 205",La Molina,1
149782626,la-molina,1031550.0,0.0,130.5,7,9,0,Avenida Corregidor al 2100,Alameda De Los Corregidores,1
143776550,la-molina,555000.0,56.0,90.0,3,3,1,"JR RICARDO PALMA 131, LA MOLINA",La Molina,1
149462126,la-molina,407660.0,100.0,97.0,3,3,1,La Molina,Las Praderas De La Molina,1
149898948,la-molina,584500.0,350.0,102.0,3,3,1,Calle Vegas del Condado,La Molina,1
147906363,la-molina,988250.0,0.0,277.0,3,4,2,jiron Samoa 291,El Sol De La Molina Et.3,1
149772802,la-molina,485110.0,0.0,89.0,3,3,0,Jirón Nevado Alpamayo 157,La Molina,1
146767716,la-molina,1167000.0,350.0,181.0,4,5,2,Jirón Bartolome Herrera 1,La Molina,1
145018189,la-molina,1230000.0,0.0,212.0,4,3,1,Av Alameda de La Paz,La Ensenada,1
149055323,la-molina,1239500.0,0.0,170.0,3,3,4,"Calle Tahiti N 1, Piso 3, Urb. La Planicie, La Molina.",La Planicie,1
149408071,la-molina,562650.0,350.0,92.0,3,2,1,Jr. Las Higueras 175,La Molina,1
147985071,la-molina,438600.0,100.0,121.0,3,2,0,Av. La Fontana,La Molina,1
149323258,la-molina,306000.0,150.0,72.0,2,1,0,Madre De Dios 265,La Molina,1
148952905,la-molina,435005.0,0.0,90.0,3,2,1,Jr. Las Vascongadas,La Molina,1
146767672,la-molina,592000.0,130.0,96.0,3,3,1,"Jose Antonio 270, Parque Monterrico La Molina",La Molina,1
143468723,la-molina,1600000.0,250.0,341.0,3,2,1,Los Cedrones,Sirius,1
149753845,la-molina,735000.0,150.0,172.0,4,3,0,Los Higos 123,La Molina,10
146767097,la-molina,466800.0,0.0,136.0,2,1,1,Jirón Machu Picchu 6,La Molina,9
146768613,la-molina,1517000.0,1.0,230.0,3,2,2,"Av El Mastil, Urbanizacion Las Lagunas De La Molina, La Molina",La Molina,9
146506054,la-molina,402000.0,120.0,99.0,2,2,0,"Calle Máncora Urb. San Remo, La Molina",San Remo,1
148678613,la-molina,561000.0,30.0,114.0,3,2,0,Calle Río Misuri,Las Praderas De La Molina,1
149383552,la-molina,450000.0,160.0,90.0,3,3,2,Río Rin,La Molina,1
147571470,la-molina,423000.0,85.0,70.0,3,1,0,ANDALUCIA 221,La Capilla,1
148053244,la-molina,735000.0,0.0,280.0,3,1,1,CALLE BADAJOS,La Capilla,1
149661116,la-molina,850900.0,0.0,156.0,3,2,1,Calle Montevideo,Sta.patricia,1
149682920,la-molina,628250.0,250.0,120.0,3,2,2,Calle Paseo de Los Condes 124,Las Lomas De La Molina Vieja,1
148657503,la-victoria,437760.0,0.0,102.0,5,2,0,Los Rubíes al 420,Balconcillo,1
149104384,la-victoria,567000.0,0.0,64.0,2,2,0,Av. Javier Prado Este 1501,La Victoria,1
149712877,la-victoria,299000.0,0.0,43.0,1,1,0,Av. Javier Prado Este 1501 Santa Catalina al 1500,Santa Catalina,1
149237031,la-victoria,419505.0,0.0,55.0,2,2,1,Av Javier Prado Este  al 1000,La Victoria,1
148287702,la-victoria,470000.0,350.0,62.0,2,2,0,Av. Paseo de la República,Santa Catalina,1
145474977,la-victoria,188000.0,0.0,49.0,1,1,0,Jr. Evaristo San Cristobal 1751 Urb San Pablo Interior N°308 Piso3,San Pablo,1
149290916,la-victoria,414120.0,70.0,67.0,2,1,0,Nicolás Arriola Cuadra 2,Santa Catalina,1
147788002,la-victoria,420000.0,0.0,67.0,1,1,0,Humbolt 1458 La Victoria,La Victoria,1
148179290,la-victoria,289000.0,0.0,85.0,3,1,0,Jr. Manuel Cisneros 11xx,La Victoria,1
147856812,la-victoria,610000.0,210.0,75.0,3,2,1,Av. Paseo de la Republica 2099,La Victoria,1
149264394,la-victoria,575000.0,0.0,71.0,3,2,1,Av. Javier Prado Este 1035 al 1000,La Victoria,1
148208254,la-victoria,338628.0,0.0,80.0,2,1,0,Jiron Garcia Naranjo 323,La Victoria,1
147787994,la-victoria,455000.0,0.0,75.0,1,1,0,Humbolt 1458 La Victoria,La Victoria,1
149701682,la-victoria,542900.0,0.0,84.0,3,2,1,Av Carlos Villaran,Santa Catalina,1
149611405,la-victoria,376000.0,0.0,85.0,2,1,0,Jr. León García 447,La Victoria,1
147908103,la-victoria,479000.0,0.0,66.0,3,2,0,Avenida Arequipa 1441,Santa Beatriz,1
149172828,la-victoria,507870.0,0.0,81.0,3,2,0,Urbana Perú Tempo,La Victoria,1
149641705,la-victoria,305270.0,0.0,48.0,1,1,1,José Bazzochi 355,La Victoria,1
148713385,la-victoria,409000.0,160.0,83.0,3,2,1,Av. Sta. Catalina,Santa Catalina,1
149278134,la-victoria,524000.0,250.0,73.0,2,2,0,Av. José Gálvez Barrenechea,La Victoria,1
149790106,la-victoria,590000.0,0.0,78.0,3,2,1,Avenida Javier Prado Este 1501,La Victoria,1
148771846,la-victoria,583500.0,0.0,94.0,3,2,0,Valderrama 174,Santa Catalina,1
149003929,la-victoria,478601.0,0.0,72.0,3,2,0,Torre LA Merced 100,Santa Catalina,10
149168103,la-victoria,345000.0,155.0,43.0,1,1,0,AV JAVIER PRADO ESTE 1501,La Victoria,1
149244691,la-victoria,540824.0,0.0,67.0,3,2,0,Av Javier Prado Este al 1000,La Victoria,1
147560130,la-victoria,591533.0,1.0,72.0,3,2,0,AV JAVIER PRADO ESTE,La Victoria,1
149663203,la-victoria,513000.0,0.0,62.0,2,2,0,Av. Javier Prado - Departamento en Venta -  Frente a la vía Expresa,Santa Catalina,1
149042220,la-victoria,392300.0,0.0,56.0,2,1,0,"Jirón Huánuco 1737, en Pleno Emporio de Gamarra",La Victoria,1
145156727,la-victoria,338000.0,250.0,39.0,1,1,0,AV. Santa Catalina 6XX Dpto 602,Santa Catalina,1
149372451,la-victoria,354000.0,0.0,105.0,3,1,0,Jirón Juan Castro 156 La Victoria,Balconcillo,1
149397401,la-victoria,240000.0,0.0,39.0,2,1,0,Calle Topacio al 100,La Victoria,1
147453536,la-victoria,395528.0,0.0,54.0,2,2,1,Av. Canadá,Santa Catalina,1
149288385,la-victoria,563364.0,0.0,73.0,3,2,1,Francisco Terry 127 al 100,Santa Catalina,1
149663186,la-victoria,344216.0,0.0,39.0,1,1,0,Av. Javier Prado - Departamento en Venta -  Frente a la vía Expresa,Santa Catalina,1
149760811,la-victoria,272000.0,0.0,67.0,2,1,0,Av. Parinacochas 2008,Monte Carmelo,1
147999280,la-victoria,389000.0,1.0,51.0,2,2,0,Jr. Fermin Tanguis,Santa Catalina,1
148749508,la-victoria,759000.0,0.0,188.0,3,2,2,Urb. SANTA CATALINA - LA VICTORIA - altura av. Nicolas Arriola cdra.7 & av. Canadá cdra.10,Santa Catalina,1
144881475,la-victoria,194908.0,0.0,25.0,1,1,1,J. Prado este con Av. N. Arriola,La Victoria,1
149574478,la-victoria,462500.0,0.0,68.0,3,2,1,Avenida José de Rivadeneyra al 1089,Santa Catalina,1
149303646,la-victoria,185085.0,0.0,58.0,3,1,0,JR ABTAO 1313,La Victoria,1
149689057,la-victoria,525000.0,400.0,72.0,3,2,1,Av. Paseo de la República Cdra. 21,La Victoria,1
149369101,la-victoria,395000.0,0.0,61.0,2,2,0,Av. P. de la República 2199 - La Victoria,Santa Catalina,1
149635840,la-victoria,479000.0,250.0,80.0,2,2,0,AV. SOLIDARIDAD 103 SANTA CATALINA,La Victoria,1
149261479,la-victoria,310500.0,70.0,95.0,4,1,0,Prolongación La Mar 463,La Victoria,1
149033921,la-victoria,328451.0,80.0,88.0,3,2,0,Luis Chiappe  al 380,Mexico,1
149490177,la-victoria,580000.0,0.0,120.0,5,5,1,Esteban Campodónico,Santa Catalina,1
147596079,la-victoria,539106.0,265.0,74.0,3,2,0,Jose Galvez Barnechea  200  Urb.Santa Catalina,Santa Catalina,1
149552723,la-victoria,340000.0,0.0,39.0,1,1,0,Av Javier Prado Este 1035,La Victoria,1
146684100,la-victoria,596135.0,0.0,75.0,2,2,0,Av. Paseo de la Republica,Santa Catalina,1
148859433,la-victoria,375000.0,0.0,137.0,3,2,0,Av. De las Américas 636,Balconcillo,10
149126669,la-victoria,359000.0,0.0,90.0,3,1,0,Miguel Dasso n,Balconcillo,10
149079747,la-victoria,610000.0,250.0,100.0,3,2,1,Torre de La Merced al 200,Santa Catalina,10
148776223,la-victoria,553000.0,250.0,70.0,2,2,1,Av Javier Prado Este 1095 al 1000,Santa Catalina,1
146982813,la-victoria,360000.0,20.0,136.0,4,3,0,jaspes,Balconcillo,1
148195601,la-victoria,251250.0,80.0,80.0,2,1,0,Isabel La Catolica 390,La Victoria,1
148000669,la-victoria,193200.0,0.0,61.0,1,1,0,Carlos Gutierrez 450,La Victoria,1
148276284,la-victoria,320000.0,0.0,41.0,1,1,0,Av. P.º De La República 2099,La Victoria,1
147504462,la-victoria,235843.0,0.0,76.0,1,2,0,JR. Saenz Peña N°641,La Victoria,1
143173645,la-victoria,424989.0,0.0,47.0,1,1,0,"Calle Alberto Barton N°2xx, DPT Tipo 9",Santa Catalina,1
149362191,la-victoria,397608.0,0.0,51.0,2,2,0,Ca. Fermín Tangüis - Departamento de Estreno - A una Cdra. de la Av. Canadá,Santa Catalina,1
145499226,la-victoria,660000.0,0.0,79.0,3,2,0,"Av Carlos Villaran N° 3xx, Dpto. 406",Santa Catalina,1
146764392,la-victoria,480080.0,0.0,68.0,3,2,0,av. canada  la victoria,La Victoria,1
145499165,la-victoria,352000.0,0.0,40.0,1,1,0,"Av Carlos Villaran N° 3xx, Dpto. 308 AL 1008",Santa Catalina,1
